rgb_ts,depth_ts,rgb_fx,rgb_fy,rgb_cx,rgb_cy,rgb_width,rgb_height,depth_fx,depth_fy,depth_cx,depth_cy,depth_width,depth_height,near,far,rgb_pos_x,rgb_pos_y,rgb_pos_z,rgb_rot_x,rgb_rot_y,rgb_rot_z,rgb_rot_w,depth_pos_x,depth_pos_y,depth_pos_z,depth_rot_x,depth_rot_y,depth_rot_z,depth_rot_w
1776821055575,1776821055617,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.086266383504953,1.8142838948296798,4.740005800719675,-0.1312618326381329,0.11007893020508525,0.021206788233693673,-0.9849889504711179,4.09965848922729,1.83678674697876,4.68508768081665,-0.035953376442194,0.109380528330803,0.0370159819722176,-0.992659628391266
1776821055922,1776821055950,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.068578799806503,1.7998550115683103,4.97513117466187,-0.11321505765989603,0.11390928420430027,0.02370037405916979,-0.9867346745506543,4.08353662490845,1.8198162317276,4.90891551971436,-0.0186268202960491,0.112354449927807,0.0399357490241528,-0.992690682411194
1776821056256,1776821056297,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.044807336722061,1.820849698585195,5.2162642965594275,-0.11514394633252642,0.14340680833826847,0.01496944644650545,-0.9828287107213997,4.06412744522095,1.8415287733078,5.15303039550781,-0.0206842217594385,0.142896324396133,0.0340685434639454,-0.988934934139252
1776821056589,1776821056630,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.9412444504626896,1.7904111991576606,5.464838388696156,-0.10939843911823353,0.16861525485811793,0.00277789189090006,-0.9795882607832072,3.96365714073181,1.81047582626343,5.40354347229004,-0.0156523045152426,0.169384717941284,0.024088004603982,-0.985131323337555
1776821056923,1776821056964,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.805914702859636,1.819485802203159,5.75329024654253,-0.12121450911350824,0.15347216417261345,0.006765198735972299,-0.9806669004767157,3.82621288299561,1.84081733226776,5.69140863418579,-0.0264111645519733,0.153987213969231,0.026827747002244,-0.987355470657349
1776821057256,1776821057297,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.708577037145188,1.799288658695376,6.046229647292893,-0.1321198435728449,0.1523276831885112,0.014364382161409575,-0.9793540158664938,3.72925877571106,1.82246899604797,5.98311614990234,-0.0382589995861053,0.151784554123878,0.034347303211689,-0.987075507640839
1776821057603,1776821057644,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.6162253300483087,1.820203882444692,6.395021970052278,-0.11344141776919675,0.1680190315054732,0.019646105846685382,-0.9790376296708612,3.63398957252502,1.84079027175903,6.34785223007202,-0.021607706323266,0.16740420460701,0.0394879505038261,-0.984860241413116
1776821057950,1776821057992,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.4816834951148956,1.7899362913183923,6.74439539314969,-0.10534362261318622,0.16627917506752435,0.018710957036036157,-0.9802570362922114,3.50401830673218,1.80907964706421,6.6829571723938,-0.0115280505269766,0.165734320878983,0.0394400544464588,-0.985314071178436
1776821058284,1776821058325,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.361770240994025,1.8200073343798084,7.095168404107058,-0.12840943483401512,0.14878330468780962,0.01600114071136526,-0.9803665175778487,3.38143372535706,1.84221744537354,7.03419780731201,-0.0341267585754395,0.148241311311722,0.035455197095871,-0.987726092338562
1776821058645,1776821058672,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.2635533032392074,1.8004251769105135,7.481304443280607,-0.11530437066496396,0.19233778328071602,0.010244237056340975,-0.9744773649681917,3.29522085189819,1.81714284420013,7.38929891586304,-0.0207676831632853,0.186267614364624,0.0339024625718594,-0.981694340705872
1776821058964,1776821059005,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.1551095627689847,1.8162830485829733,7.787967066133982,-0.11765870671292859,0.2637444926529692,0.00882395595099307,-0.9573491573774138,3.19387531280518,1.83833432197571,7.71972417831421,-0.0269460938870907,0.258703768253326,0.0388496965169907,-0.964798986911774
1776821059298,1776821059339,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,3.0007431379267415,1.7984243629696641,8.118563393931204,-0.12395504788116943,0.3315015503092759,0.019312641318863143,-0.9350769434290489,3.04885721206665,1.81660294532776,8.05230712890625,-0.0346303544938564,0.327508985996246,0.0581074766814709,-0.942423582077026
1776821059631,1776821059672,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,2.907641217693556,1.8026009485903458,8.442279405757615,-0.1553732573883898,0.34859168339669555,0.015521275311406735,-0.9241764329217051,2.95293164253235,1.82887959480286,8.38157272338867,-0.0673026293516159,0.348411381244659,0.0537637621164322,-0.933375239372253
1776821059978,1776821060005,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,2.8687407437743397,1.7994548986282077,8.812269276094119,-0.15834849395785996,0.283616585794641,0.020027768474521163,-0.9455613545473397,2.90859293937683,1.82209610939026,8.73541164398193,-0.0639562159776688,0.288557887077332,0.0528014376759529,-0.953863799571991
1776821060298,1776821060353,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,2.8047745917268583,1.7845751908126968,9.09924820495131,-0.17131474591968113,0.21812132290220865,0.01196595823611056,-0.9606930634543778,2.82533311843872,1.8085755109787,9.06396293640137,-0.080852709710598,0.214236319065094,0.0374530591070652,-0.972709000110626
1776821060659,1776821060700,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,2.7058871990708084,1.803580431434203,9.42594936129952,-0.15353308217114064,0.13257272671048245,0.009903965923144667,-0.9791598318306215,2.72387027740479,1.82824289798737,9.36153507232666,-0.0599241517484188,0.133909702301025,0.0277602039277554,-0.988790571689606
1776821061006,1776821061033,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,2.696261698606059,1.8139650599022399,9.692003504127923,-0.08873624094466208,0.08386885997011842,0.02533567182993639,-0.9921945361688148,2.70535182952881,1.83148753643036,9.61187553405762,-0.00068897707387805,0.0852614343166351,0.0401537343859673,-0.995549023151398
